id,investor_email,startup_id,amount,created_at
1904,zehaanrandhawa955@gmail.com,312,234811.51,2020-02-20
1905,sanayadoshi713@gmail.com,2646,78500.32,2023-01-05
1906,deeparay742@gmail.com,2965,118962.8,2020-05-02
1907,shivaniganesh631@gmail.com,3643,135909.32,2020-10-20
1908,rakshagandhi699@gmail.com,3518,81961.11,2021-12-31
1909,neelimadeep711@gmail.com,3777,283707.81,2020-01-09
1910,imaranseth307@gmail.com,2549,77889.95,2022-04-03
1911,farajsethi486@gmail.com,1989,190458.83,2024-10-26
1912,zarnabuch738@gmail.com,2634,143063.91,2024-02-16
1913,robertsen35@gmail.com,2139,250609.52,2023-03-20
1914,bhavanilalla952@gmail.com,1782,182484.49,2023-11-11
1915,anyahayer832@gmail.com,1613,131206.06,2024-07-06
1916,zashilmody395@gmail.com,3123,78518.79,2020-09-13
1917,ridhiprabhu105@gmail.com,675,213828.06,2022-07-08
1918,taraklal331@gmail.com,2621,124.7,2020-04-19
1919,oeshiarora442@gmail.com,3031,201671.23,2020-12-29
1920,hamsiniborah901@gmail.com,379,62076.42,2022-06-05
1921,forumkurian574@gmail.com,2340,250182.69,2021-12-19
1922,jagdishgulati626@gmail.com,3122,162903.96,2021-08-31
1923,chandanidixit791@gmail.com,740,201529.9,2023-06-28
1924,kritikasom222@gmail.com,251,156559.11,2024-01-08
1925,frederickd’alia534@gmail.com,2696,9809.83,2021-06-15
1926,jalsasama101@gmail.com,98,81141.67,2020-02-29
1927,pranittripathi690@gmail.com,373,203791.15,2024-11-20
1928,anaykashyap996@gmail.com,3296,163332.47,2021-12-26
1929,benjamindevan737@gmail.com,1632,244479.19,2022-06-11
1930,victormagar234@gmail.com,1943,182261.97,2021-01-01
1931,raaginibatta384@gmail.com,3743,72663.85,2023-03-09
1932,siyapau126@gmail.com,2198,86314.87,2024-11-25
1933,jasmitahuja838@gmail.com,1588,158233.39,2021-10-28
1934,yatinmanda187@gmail.com,3361,35123.53,2021-04-12
1935,oscarvenkataraman980@gmail.com,2415,283875.35,2022-11-20
1936,vrittikrish441@gmail.com,918,185339.74,2022-06-12
1937,lopasom957@gmail.com,2681,248162.77,2021-09-14
1938,ekanshchawla606@gmail.com,3557,23551.68,2024-02-20
1939,waziryohannan856@gmail.com,3460,249565.21,2022-04-30
1940,calebnarula983@gmail.com,67,328519.91,2024-07-10
1941,advayhalder712@gmail.com,2942,44329.73,2022-03-09
1942,darshrana422@gmail.com,1606,211712.14,2022-09-11
1943,ekanshnaik479@gmail.com,979,150088.8,2023-01-05
1944,nakulmukhopadhyay965@gmail.com,3179,26445.29,2021-12-19
1945,jasonsaxena532@gmail.com,1508,189430.72,2020-05-13
1946,lajitasachdeva222@gmail.com,1830,216688.26,2020-07-01
1947,samuelkhanna317@gmail.com,1165,101909.88,2022-01-03
1948,aarinidani781@gmail.com,688,243273.32,2021-09-26
1949,harshilroy919@gmail.com,3342,16658.93,2021-07-04
1950,aradhanamammen713@gmail.com,2732,30419.51,2023-04-22
1951,janakibuch53@gmail.com,2642,160927.79,2024-01-17
1952,ojaskumer403@gmail.com,3723,152030.82,2023-03-15
1953,ayushmanbora308@gmail.com,89,92674.12,2023-07-11
1954,xalakboase156@gmail.com,3579,214767.55,2021-03-11
1955,reyanshaggarwal657@gmail.com,3393,192471.55,2020-02-15
1956,daksheshdas130@gmail.com,173,218651.13,2020-04-25
1957,varenyadalal90@gmail.com,1100,140149.09,2024-02-04
1958,mugdhakapoor228@gmail.com,1067,198206.42,2020-08-03
1959,anshsachdev608@gmail.com,2271,114347.98,2020-08-20
1960,abhiramissac315@gmail.com,3804,314305.5,2022-08-03
1961,wardananda366@gmail.com,3879,84996.34,2023-03-01
1962,lopavasa163@gmail.com,1407,318423.79,2020-04-27
1963,mitalimadan282@gmail.com,3151,152791.04,2021-03-23
1964,lakshdesai64@gmail.com,1928,39959.13,2023-07-23
1965,bhanumatimall595@gmail.com,200,259446.35,2024-05-27
1966,dalbirpingle140@gmail.com,1285,160072.11,2022-11-16
1967,dhruvkrishna482@gmail.com,2826,218089.93,2022-11-06
1968,brijeshbawa218@gmail.com,2641,247908.47,2024-08-26
1969,kiaangoda283@gmail.com,740,177036.44,2021-03-07
1970,vrishtiseshadri158@gmail.com,3007,102620.73,2024-08-12
1971,falgunimani614@gmail.com,3573,228057.07,2024-05-28
1972,chandaniwagle56@gmail.com,3790,150060.44,2024-10-10
1973,samarthdara49@gmail.com,2472,204868.63,2020-10-17
1974,nakulbhatt520@gmail.com,1661,22298.45,2021-02-14
1975,ekbalbaria331@gmail.com,107,185758.54,2022-09-03
1976,yugmutti271@gmail.com,1613,98913.13,2023-04-13
1977,masongoswami498@gmail.com,2558,282264.77,2022-10-15
1978,aarnamahal984@gmail.com,2448,199846.99,2020-03-05
1979,raghavdubey220@gmail.com,233,169188.62,2022-02-07
1980,yoshitarau448@gmail.com,981,188904.8,2023-10-13
1981,yashodachaudry470@gmail.com,3178,70124.73,2023-02-20
1982,arjunsharaf450@gmail.com,2728,279860.54,2024-12-29
1983,xitishan677@gmail.com,1273,309309.63,2020-11-13
1984,advikapingle275@gmail.com,613,181433.08,2021-05-24
1985,indrajitluthra861@gmail.com,3283,277232.29,2022-05-22
1986,balendragour128@gmail.com,2401,104468.14,2020-09-12
1987,hamsiniborah901@gmail.com,3554,86230.91,2024-01-10
1988,jagratiseshadri728@gmail.com,976,153273.98,2024-12-24
1989,yatinmukherjee680@gmail.com,2216,184795.28,2022-11-07
1990,yashicapadmanabhan605@gmail.com,3068,118481.07,2022-10-30
1991,yashodachaudry470@gmail.com,2106,193021.46,2022-06-24
1992,jonathanramesh134@gmail.com,1305,174511.16,2020-09-28
1993,ranbirramesh349@gmail.com,1631,70135.46,2022-10-26
1994,ekiyashukla631@gmail.com,1854,191503.44,2023-07-07
1995,christopherchandran333@gmail.com,3639,219082.26,2021-11-08
1996,maanavroy803@gmail.com,3384,163717.55,2022-11-25
1997,indrajittalwar136@gmail.com,3345,242211.85,2023-08-20
1998,alexanderroy380@gmail.com,1595,52607.7,2022-04-05
1999,oscarsaxena496@gmail.com,2341,187436.03,2020-07-12
2000,daksheshdas130@gmail.com,3205,56377.54,2020-09-29
2001,harishkakar764@gmail.com,3256,60873.49,2021-11-04
2002,ishanisidhu947@gmail.com,584,99525.53,2021-10-26
2003,chatreshsawhney450@gmail.com,3228,74635.19,2021-10-19
2004,vrittijoshi721@gmail.com,2773,106160.33,2023-05-11
2005,jagdishsridhar210@gmail.com,631,132867.98,2024-06-09
2006,faqidmurty84@gmail.com,3401,216972.36,2022-12-02
2007,guneetsood800@gmail.com,3823,124307.28,2024-07-02
2008,darikaraval471@gmail.com,4000,23149.94,2023-10-14
2009,naveenkannan478@gmail.com,819,241205.43,2024-10-09
2010,janakivenkatesh330@gmail.com,2286,83032.79,2022-10-13
2011,yashasvidass781@gmail.com,1322,145302.37,2023-07-24
2012,veerram748@gmail.com,1963,185722.92,2022-02-03
2013,neelimaminhas319@gmail.com,584,165968.83,2021-06-11
2014,mohammedtank804@gmail.com,2270,237534.36,2021-04-11
2015,gaganrajagopal799@gmail.com,398,188320.25,2021-12-28
2016,onveerkeer110@gmail.com,2838,81095.23,2021-12-02
2017,noahchandra834@gmail.com,860,324284.97,2023-04-14
2018,yashvighosh773@gmail.com,1600,165546.68,2022-04-02
2019,yochanachaudhuri859@gmail.com,1359,138212.78,2022-01-25
2020,mitaligoswami433@gmail.com,2595,227114.03,2021-01-28
2021,meghalala338@gmail.com,2979,169956.08,2022-11-14
2022,aradhananadkarni370@gmail.com,3754,181938.26,2024-07-15
2023,falakkeer311@gmail.com,417,349374.72,2021-10-31
2024,aryandhaliwal456@gmail.com,1462,127990.29,2020-02-03
2025,udyativohra77@gmail.com,1906,124579.13,2024-03-01
2026,ektatripathi235@gmail.com,1741,159326.28,2020-09-13
2027,ekantaraju975@gmail.com,2064,235721.27,2024-05-15
2028,janakibhat227@gmail.com,1525,29477.28,2021-08-15
2029,meghanagolla182@gmail.com,1106,7244.47,2020-10-29
2030,timothykothari519@gmail.com,175,103030.78,2022-01-31
2031,yadavichad567@gmail.com,3430,19286.16,2022-12-10
2032,mahikaloke547@gmail.com,1464,116013.49,2023-08-23
2033,yashasviagrawal850@gmail.com,3752,190199.98,2023-08-23
2034,zinalmannan502@gmail.com,2994,78740.09,2024-08-01
2035,dhritidate694@gmail.com,632,35853.87,2024-04-01
2036,rishiraman505@gmail.com,3475,155546.97,2021-11-06
2037,kritikaacharya364@gmail.com,732,219003.48,2021-08-04
2038,yagneshmani855@gmail.com,1692,14402.12,2024-07-14
2039,varshakannan267@gmail.com,662,215618.59,2022-02-08
2040,joshuatripathi429@gmail.com,1570,215384.5,2020-07-01
2041,ishitasur845@gmail.com,2584,226326.81,2020-07-25
2042,darshswaminathan149@gmail.com,722,247478.42,2021-01-31
2043,krishsagar418@gmail.com,3146,326161.11,2023-01-21
2044,vedikabali920@gmail.com,1364,121512.64,2020-04-03
2045,ishapradhan938@gmail.com,3184,158765.73,2023-10-12
2046,falgunisawhney286@gmail.com,3930,116684.93,2023-12-13
2047,anyakoshy832@gmail.com,914,150158.15,2021-10-05
2048,nakulbhatt520@gmail.com,1279,272629.87,2020-12-06
2049,niteshmandal263@gmail.com,2145,42398.84,2024-04-15
2050,calebsule999@gmail.com,3228,81116.03,2022-01-01
2051,aashiloyal676@gmail.com,3089,260174.47,2021-03-01
2052,samakshvarkey328@gmail.com,3933,231602.92,2023-09-16
2053,vedikaperi116@gmail.com,2987,120949.47,2022-03-22
2054,harinibahri222@gmail.com,788,218352.16,2021-11-27
2055,ishanvibalan687@gmail.com,280,177297.27,2023-06-20
2056,dayamaisekhon482@gmail.com,2992,270021.97,2021-02-20
2057,nathanielpant858@gmail.com,2687,155960.77,2021-12-25
2058,pallavinayar701@gmail.com,3520,232050.57,2024-10-08
2059,farhanreddy463@gmail.com,802,361360.95,2022-07-02
2060,ekantikatella342@gmail.com,3390,197847.93,2023-12-11
2061,keyaravel903@gmail.com,1484,153946.25,2022-04-02
2062,naveenkannan478@gmail.com,2102,207795.76,2023-02-07
2063,isaacgill984@gmail.com,3888,120777.53,2022-03-08
2064,advaithnarayan432@gmail.com,3976,341037.42,2021-12-18
2065,deeparay742@gmail.com,2783,164405.68,2020-06-28
2066,samaroza538@gmail.com,3036,128165.33,2023-05-21
2067,diyasarna68@gmail.com,3842,83144.88,2021-04-30
2068,adityatella723@gmail.com,1422,237777.62,2021-12-27
2069,damyantikala441@gmail.com,1745,219374.99,2023-09-03
2070,vedantsolanki69@gmail.com,3028,110211.65,2024-07-20
2071,chandreshnath422@gmail.com,2540,196116.11,2020-10-02
2072,williamvarughese562@gmail.com,3975,29315.52,2024-05-23
2073,poojasodhi952@gmail.com,2694,164797.65,2022-07-17
2074,mugdhachaudry237@gmail.com,733,186220.51,2021-02-10
2075,pahalkalla884@gmail.com,3756,286586.38,2022-04-01
2076,turvidyal96@gmail.com,287,88334.5,2021-05-04
2077,anjalishanker623@gmail.com,324,47731.79,2021-07-10
2078,aryankorpal676@gmail.com,1277,78365.76,2020-09-25
2079,umangkoshy839@gmail.com,1025,43074.52,2020-12-14
2080,darshtalwar673@gmail.com,1277,256932.59,2023-06-16
2081,nachiketpatil265@gmail.com,3699,273891.14,2024-10-17
2082,saumyabobal422@gmail.com,2997,175617.33,2023-05-30
2083,hemacheema705@gmail.com,3520,247703.6,2024-06-05
2084,radhamishra637@gmail.com,1761,160716.67,2022-12-15
2085,arjunacharya591@gmail.com,3721,142391.07,2023-10-04
2086,leenaganesan850@gmail.com,2705,123356.99,2024-08-08
2087,wyattnayak485@gmail.com,1029,125168.72,2023-06-04
2088,yuvrajbakshi477@gmail.com,174,26175.88,2024-12-05
2089,tristanmagar844@gmail.com,3657,171140.38,2020-01-29
2090,madhavidhaliwal41@gmail.com,2756,146773.29,2024-12-19
2091,ladliloyal796@gmail.com,2588,209628.86,2024-09-30
2092,tanayiyengar457@gmail.com,606,157481.88,2024-02-07
2093,chasmumchakraborty423@gmail.com,2497,136983.7,2024-11-19
2094,deepasarma823@gmail.com,2379,80304.56,2023-02-18
2095,gunbirdutta629@gmail.com,857,155772.26,2024-05-03
2096,kiaanlata426@gmail.com,3246,209058.98,2024-06-06
2097,zilmilvirk82@gmail.com,2837,58532.88,2024-08-23
2098,hiraliyengar975@gmail.com,3150,156997.9,2024-10-06
2099,chamelimitter719@gmail.com,1264,168643.44,2021-10-25
2100,ekarajsule71@gmail.com,2856,92554.82,2022-05-27
2101,noahgola918@gmail.com,1319,102971.5,2021-01-13
2102,rudrakeer86@gmail.com,2173,168448.87,2020-12-20
2103,bahadurjitsubramaniam138@gmail.com,3633,59326.32,2022-01-05
2104,nathanielrana827@gmail.com,2591,177993.9,2022-02-20
2105,sanayachaudhry907@gmail.com,3058,78371.65,2022-02-20
2106,saracontractor562@gmail.com,3496,235028.3,2024-08-13
2107,fariqzachariah915@gmail.com,3652,337026.22,2024-09-13
2108,yatankaur93@gmail.com,920,81139.46,2023-08-20
2109,libnikhare159@gmail.com,353,192736.63,2023-06-11
2110,lajitasachdeva222@gmail.com,773,91860.65,2023-01-08
2111,shivanirajagopal664@gmail.com,1222,233276.33,2023-10-13
2112,jagatgera682@gmail.com,110,48779.33,2021-09-17
2113,yatangarg564@gmail.com,2904,188446.94,2024-01-22
2114,zashilchakrabarti988@gmail.com,2907,80160.88,2021-12-29
2115,rayaanramachandran684@gmail.com,1476,133441.23,2020-12-12
2116,chandanibarad927@gmail.com,1281,67517.98,2022-04-25
2117,devanshbatta574@gmail.com,740,215788.04,2023-01-26
2118,leelaparekh732@gmail.com,1291,83041.57,2024-11-17
2119,jackdash730@gmail.com,1471,194157.14,2021-03-25
2120,aryanchanda267@gmail.com,190,122472.16,2020-12-29
2121,yashodharakale620@gmail.com,368,140842.21,2022-04-15
2122,rudrakulkarni469@gmail.com,798,161820.47,2022-12-26
2123,zinalbutala9@gmail.com,13,89054.03,2021-09-15
2124,ojasgrewal872@gmail.com,1842,166829.37,2022-04-20
2125,sanayadugal7@gmail.com,3445,272426.77,2024-02-20
2126,raghavgoel885@gmail.com,3270,87752.42,2023-01-13
2127,ekavirratta666@gmail.com,1008,243744.81,2023-05-31
2128,oshapanchal85@gmail.com,349,269847.81,2022-10-27
2129,jonathanlad393@gmail.com,2872,84707.6,2024-06-13
2130,ijayaramaswamy179@gmail.com,1153,33595.63,2024-03-03
2131,williamsaran630@gmail.com,237,174156.87,2021-04-10
2132,aadigoswami855@gmail.com,3213,106207.4,2023-06-30
2133,siyakarnik551@gmail.com,394,299488.26,2020-04-14
2134,ikbalmittal55@gmail.com,2562,152784.6,2021-08-30
2135,amarawadhwa284@gmail.com,213,85824.05,2021-01-18
2136,nimratpalan518@gmail.com,3237,58227.24,2021-11-04
2137,kavyabakshi563@gmail.com,2454,237192.4,2020-04-23
2138,charvirajan267@gmail.com,1664,104305.28,2020-05-17
2139,qadimtripathi118@gmail.com,2154,153506.3,2023-02-13
2140,maanaskade938@gmail.com,3808,226464.22,2022-08-26
2141,amairatalwar803@gmail.com,572,111259.33,2020-09-15
2142,miteshpandya485@gmail.com,2620,146325.69,2023-07-19
2143,janyabhargava367@gmail.com,2679,148674.53,2021-04-23
2144,zaidbora914@gmail.com,199,204665.96,2021-04-03
2145,alkabakshi511@gmail.com,1684,197259.55,2022-09-11
2146,oviyasingh93@gmail.com,2244,132390.9,2021-05-15
2147,aachalsethi377@gmail.com,2087,155091.92,2023-10-09
2148,gaurikhatri295@gmail.com,3855,120257.68,2020-07-22
2149,ojaskrishna787@gmail.com,1712,31791.01,2024-03-24
2150,kalaedwin189@gmail.com,536,170608.07,2022-02-26
2151,wahabarora875@gmail.com,2655,301375.34,2022-12-07
2152,darshpatla720@gmail.com,442,79302.47,2020-08-12
2153,christopherratta148@gmail.com,3062,88157.62,2022-12-26
2154,ayushmanlata117@gmail.com,2677,80341.78,2021-09-20
2155,davidbassi801@gmail.com,2853,207967.34,2024-01-22
2156,bhavanichandran449@gmail.com,2965,185878.84,2020-11-07
2157,vedhikajain628@gmail.com,3052,137316.98,2024-12-04
2158,ridhibaria231@gmail.com,866,76558.48,2020-11-23
2159,prishachopra530@gmail.com,1318,157390.14,2022-07-21
2160,ektanori989@gmail.com,3726,24830.23,2021-08-19
2161,chaayachakrabarti560@gmail.com,1260,161474.13,2021-11-17
2162,samakshvarkey328@gmail.com,1715,219721.95,2023-04-03
2163,meghamand688@gmail.com,1520,49904.07,2023-01-01
2164,baljiwangoel971@gmail.com,1531,27398.54,2021-05-28
2165,dhritibail985@gmail.com,248,276355.03,2023-12-25
2166,radhabanik456@gmail.com,679,101059.23,2024-02-12
2167,chandrankanda861@gmail.com,1894,240875.83,2023-02-06
2168,teerthgour253@gmail.com,3444,137680.19,2022-07-19
2169,wakeetakuruvilla258@gmail.com,3755,137043.61,2023-05-13
2170,charlesratta72@gmail.com,3490,185073.02,2023-12-11
2171,ubikaram429@gmail.com,482,79280.09,2020-09-12
2172,naveenkannan478@gmail.com,9,160599.77,2020-07-20
2173,vanshanarula83@gmail.com,1032,119480.85,2021-08-04
2174,upmanarang569@gmail.com,1186,44360.52,2020-08-23
2175,mohiniparikh857@gmail.com,199,176998.57,2021-09-20
2176,balvandoshi443@gmail.com,2302,128935.38,2024-12-05
2177,masonraj841@gmail.com,1708,137438.01,2022-12-23
2178,zaitraborra101@gmail.com,3812,53187.12,2020-02-12
2179,unnicomar514@gmail.com,910,277312.03,2022-07-25
2180,anusharanganathan437@gmail.com,1625,220137.13,2022-03-21
2181,sanyasama588@gmail.com,2990,227132.47,2021-06-26
2182,garimaatwal518@gmail.com,3864,125564.42,2023-12-02
2183,nitaratank701@gmail.com,2174,11665.37,2023-04-30
2184,watikapillay406@gmail.com,1597,306233.39,2021-10-09
2185,revasamra699@gmail.com,940,145112.2,2022-07-19
2186,bishakhabaria168@gmail.com,2549,90096.02,2021-04-07
2187,varshachauhan992@gmail.com,7,183344.13,2020-05-09
2188,bhavikasoman539@gmail.com,3628,243369.66,2024-06-20
2189,joshuaswaminathan372@gmail.com,3757,148155.96,2023-10-22
2190,sudikshabhavsar693@gmail.com,247,252286.01,2021-11-14
2191,krishdave354@gmail.com,3204,236640.0,2022-07-30
2192,hiralbakshi221@gmail.com,1765,63889.51,2024-04-13
2193,maxbobal392@gmail.com,2327,96096.79,2024-01-30
2194,gunbirbhardwaj802@gmail.com,1242,226602.97,2021-04-06
2195,gayathrikar753@gmail.com,3631,67009.01,2020-06-26
2196,brijeshbal555@gmail.com,2155,138043.54,2024-05-24
2197,luckymunshi688@gmail.com,1342,35533.5,2024-12-20
2198,kritikachanda33@gmail.com,3089,111875.7,2022-03-08
2199,faqidmand883@gmail.com,1783,126094.39,2024-03-31
2200,yashasvimohan665@gmail.com,1226,121340.45,2023-08-27
2201,anaybava934@gmail.com,2680,105819.1,2021-08-01
2202,tanveersaraf381@gmail.com,3984,62228.51,2024-12-10
2203,wishiraju505@gmail.com,2127,333352.9,2022-03-11
2204,bhavikashere819@gmail.com,596,299396.96,2024-09-01
2205,hredhaanverma810@gmail.com,384,57034.73,2022-12-09
2206,diyasetty821@gmail.com,1354,276569.34,2021-08-03
2207,hiralanne809@gmail.com,3226,118042.76,2020-02-13
2208,atipatla621@gmail.com,1761,160335.0,2024-03-21
2209,finnbora82@gmail.com,1989,144938.08,2020-01-14
2210,rajeshrirai166@gmail.com,619,97220.11,2024-09-30
2211,ishanvidas16@gmail.com,1203,228708.19,2021-11-18
2212,krishnadewan525@gmail.com,1416,160070.92,2020-11-10
2213,neelmanda942@gmail.com,2030,111875.89,2024-05-12
2214,bhavnanath261@gmail.com,3338,45632.84,2021-04-28
2215,krishathaman409@gmail.com,2660,78512.4,2021-12-19
2216,radhikakoshy543@gmail.com,2505,18689.59,2024-03-18
2217,hamsinikarpe96@gmail.com,1750,150977.88,2020-08-10
2218,omishachaudhary522@gmail.com,2220,54266.75,2023-09-05
2219,xavierchaudhary202@gmail.com,154,128755.16,2020-08-23
2220,krishnanayar572@gmail.com,2719,259608.15,2022-02-03
2221,rayaanben341@gmail.com,3719,245943.97,2021-03-04
2222,qadimgopal312@gmail.com,1201,147417.85,2020-07-19
2223,leenadoshi217@gmail.com,807,143033.22,2024-01-18
2224,hemanggoswami830@gmail.com,261,300389.96,2022-01-05
2225,hemanidass49@gmail.com,2771,191660.49,2024-09-02
2226,ikbalraval256@gmail.com,1016,123775.48,2022-08-28
2227,saranagy90@gmail.com,2625,35918.55,2022-09-20
2228,nisharam44@gmail.com,2721,181509.86,2023-11-02
2229,varshachauhan992@gmail.com,3261,216345.9,2021-06-07
2230,leenaganesan850@gmail.com,2998,99467.88,2024-06-13
2231,hiteshwadhwa830@gmail.com,3619,173296.22,2024-10-17
2232,ikbalkhanna326@gmail.com,3917,120914.14,2024-07-04
2233,ryandugar424@gmail.com,1939,135277.41,2021-04-30
2234,tarasami558@gmail.com,2123,49025.76,2023-05-27
2235,aarnaarya71@gmail.com,2966,132257.49,2020-02-12
2236,jairajbalay512@gmail.com,197,227549.54,2021-02-02
2237,dayamaisom573@gmail.com,516,99487.8,2020-03-05
2238,turviwali986@gmail.com,1622,154202.11,2021-04-15
2239,chatreshbanik196@gmail.com,3313,89523.94,2024-07-16
2240,samakshvarkey328@gmail.com,3440,178835.33,2024-07-11
2241,oshadesai191@gmail.com,1948,132678.14,2024-06-29
2242,shravyapingle991@gmail.com,1912,74860.68,2020-08-20
2243,charitanair752@gmail.com,544,256604.12,2024-05-31
2244,hiteshagrawal575@gmail.com,3955,224314.56,2024-11-25
2245,ishaanlalla417@gmail.com,2264,101607.46,2020-04-11
2246,hardikrao522@gmail.com,2910,189823.06,2021-08-05
2247,wakeetamisra220@gmail.com,1146,192992.96,2024-09-22
2248,farajbaria658@gmail.com,485,201384.1,2022-02-19
2249,noahbahri375@gmail.com,3494,14459.53,2024-11-01
2250,gaganmuni681@gmail.com,3815,230528.52,2020-03-30
2251,harinakshiandra56@gmail.com,3840,104424.08,2024-07-09
2252,ekarajkeer982@gmail.com,702,121373.77,2023-05-06
2253,oliveranand861@gmail.com,2944,361030.54,2023-06-25
2254,pranavprashad777@gmail.com,2109,174149.87,2024-05-20
2255,ojasvikadakia10@gmail.com,1447,119094.2,2021-11-26
2256,maxsachdeva173@gmail.com,3123,26423.55,2021-08-08
2257,rachanasani377@gmail.com,2002,261181.13,2021-12-12
2258,chanakyacherian405@gmail.com,2170,42383.23,2024-08-16
2259,charvisaran491@gmail.com,926,69724.89,2021-08-28
2260,manthandhawan473@gmail.com,2162,123491.82,2021-01-03
2261,falanlal143@gmail.com,585,263312.94,2022-07-04
2262,danielzachariah958@gmail.com,3560,211859.2,2022-12-15
2263,oscarjhaveri905@gmail.com,821,137373.0,2021-06-13
2264,yashodharakale620@gmail.com,2151,174663.37,2021-05-29
2265,noahdani956@gmail.com,937,101969.14,2021-02-13
2266,tanaybhatia93@gmail.com,889,161172.3,2021-02-02
2267,anshhanda257@gmail.com,596,155866.94,2021-07-01
2268,kaimital763@gmail.com,3158,227501.59,2022-11-07
2269,ojasvidugar412@gmail.com,2345,227374.25,2020-04-14
2270,dakshachoudhary317@gmail.com,20,189518.19,2020-02-10
2271,indiraroy783@gmail.com,405,121012.2,2023-05-03
2272,udantnarain571@gmail.com,2362,209345.78,2021-02-24
2273,vanyaanand118@gmail.com,1944,142642.52,2024-07-13
2274,edhithawable640@gmail.com,1668,63446.85,2023-10-14
